RouteNum,RouteName,Boardings,LAYOVER_HRS,PULLIN_PULLOUT_HRS,IN_SVC_HOURS,REVENUE_HOURS,SCHOOL_HOURS,TOTAL_HOURS,REV_MILES,VEHICLE_TRIPS,GROSS_COST,FARE_BRDG,FARE_REVENUE,OTHER_REVENUE,NET_COST,BRDGS_TRIP,BOARDINGS_REV_HR,BOARDINGS_TOTAL_HOUR,FAREBOX_RATIO,NET_COST_BOARDING,MPH,REV_HRS_TOT_HRS,RIDERSHIP_PURPOSE,linetype,DAY_TYPE,FID
10,Santa Clara TC — SJC — Metro Airport LRT,708,13.7833333333333,1.13333333333333,21.1333333333333,34.9166666666667,0,36.05,430.2,71,6353.452,0.88293,0,1319.48998634049,5033.96201365951,9.97652582159624,20.2863961813843,19.6486361534905,0.207680798775295,7.10676990163695,20.3564668769716,0.968562182154415,0.5,Local,Saturday,93
27,Good Sam Hosp — Kaiser San Jose,376,5.2,1.06666666666667,18.3833333333333,23.5833333333333,0,24.65,274.4,24,4344.316,0.88293,331.98168,0,4012.33432,15.6666666666667,15.9434628975265,15.2535496957404,0.0764174797597597,10.6711019148936,14.9265639165911,0.956727518593644,0.25,Local,Saturday,94
47,Great Mall/Main TC — McCarthy Ranch,459,7.51666666666667,0.833333333333336,22.0666666666667,29.5833333333333,0,30.4166666666667,317.9,46,5360.63333333333,0.88293,405.26487,0,4955.36846333333,9.97826086956522,15.5154929577465,15.0904109589041,0.0756001846796709,10.7960097240378,14.4063444108761,0.972602739726027,0.25,Local,Saturday,95
54,De Anza Coll — Sunnyvalle/Lockheed Martin TC,332,6.33333333333333,2.73333333333334,13.85,20.1833333333333,0,22.9166666666667,198.5,29,4038.83333333333,0.88293,293.13276,0,3745.70057333333,11.448275862069,16.44921552436,14.4872727272727,0.0725785730202616,11.2822306425703,14.3321299638989,0.880727272727273,0.25,Local,Saturday,96
82,Westgate — Downtown SJ,515,9.26666666666667,1.98333333333333,25,34.2666666666667,0,36.25,323.9,32,6388.7,0.88293,454.41464,0,5934.28536,16.0833333333333,15.0194552529183,14.1977011494253,0.0711278726501479,11.5303472020725,12.956,0.945287356321839,0.25,Local,Saturday,97
57,West Valley Coll — Great America via Quito Rd,631,7.25,2.61666666666667,35.9333333333333,43.1833333333333,0,45.8,536.7,44,8071.792,0.88293,557.12883,0,7514.66317,14.3409090909091,14.612118873022,13.7772925764192,0.0690217029873912,11.9091333914422,14.9359925788497,0.942867540029112,0.5,Local,Saturday,98
46,Great Mall/Main TC — Milpitas HS,125,2.8,0.550000000000001,7.4,10.2,0,10.75,115,18,1894.58,0.88293,110.07194,0,1784.50806,6.92592592592593,12.2222222222222,11.5968992248062,0.0580983331397988,14.3142357754011,15.5405405405405,0.948837209302326,0.25,Local,Saturday,99
63,Almaden Expwy & Camden — San Jose State Univ,260,4.53333333333334,1.48333333333333,17.0666666666667,21.6,0,23.0833333333333,259.6,22,4068.20666666667,0.88293,229.85611,0,3838.35055666667,11.8333333333333,12.0524691358025,11.2779783393502,0.0565005981341492,14.743984212548,15.2109375,0.935740072202166,0.5,Local,Saturday,100
35,Downtown Mountain View — Stanford Shopping Ctr,384,8.2,2.13333333333333,24.2833333333333,32.4833333333333,0,34.6166666666667,308.8,31,6100.84133333333,0.88293,339.33943,0,5761.50190333333,12.3978494623656,11.8317085684967,11.1025517573423,0.0556217432087509,14.9908982740677,12.716540837337,0.938372652864709,0.5,Local,Saturday,101
31,Evergreen Valley Coll — Eastridge TC,135,2.26666666666667,1.36666666666667,9.18333333333333,11.45,0,12.8166666666667,135.1,23,2258.80933333333,0.88293,119.48986,0,2139.31947333333,5.88405797101449,11.8195050946143,10.5591677503251,0.0528994892294288,15.8077793596059,14.7114337568058,0.893368010403121,0.25,Local,Saturday,102
40,Foothill Coll — La Avenida & Shoreline,208,4.26666666666667,0.233333333333331,15.3333333333333,19.6,0,19.8333333333333,236.6,28,3495.42666666667,0.88293,183.94375,0,3311.48291666667,7.44047619047619,10.6292517006803,10.5042016806723,0.0526241193254424,15.895118,15.4304347826087,0.988235294117647,0.25,Local,Saturday,103
902,Mountain View – Winchester,10560,31,12,153,184,0,196,2410,129,116221,0.88,9323,0,106898,82,57.3,54,0.08,10.12,16,0.94,1,LRT,Weekday,104
900,Ohlone/Chynoweth – Almaden,771,8,0,9,17,0,17,152,130,10114,0.88,681,0,9432,6,46.7,45.3,0.07,12.23,18,0.97,0.5,LRT,Weekday,105
22,Palo Alto TC — Eastridge TC via El Camino,10384,43,28,300,343,0,371,3680,150,65362,0.88,9168,0,56193,69,30.2,28,0.14,5.41,12,0.93,1,Core,Weekday,106
23,De Anza Coll — Alum Rock TC via Stevens Creek,7207,41,12,205,246,0.3,258,2117,155,45526,0.88,6363,0,39162,46,29.3,27.9,0.14,5.43,10,0.95,1,Core,Weekday,107
73,Snell/Capitol — Downtown SJ,2441,18,6,67,85,0,91,777,93,15994,0.88,2156,0,13838,26,28.6,26.9,0.13,5.67,12,0.94,1,Core,Weekday,108
66,Kaiser San Jose — Milpitas/Dixon Rd via Downtown SJ,5593,26,16,185,211,1.5,227,2307,109,39924,0.88,4938,0,34986,51,26.5,24.7,0.12,6.26,12,0.93,1,Core,Weekday,109
72,Senter & Monterey — Downtown SJ,2479,22,4,79,101,0,105,1041,102,18432,0.88,2188,0,16243,24,24.6,23.7,0.12,6.55,13,0.96,1,Core,Weekday,110
25,De Anza Coll — Alum Rock TC via Valley Med Ctr,6396,41,13,219,260,0,273,2438,165,48064,0.88,5647,0,42416,39,24.6,23.5,0.12,6.63,11,0.95,1,Core,Weekday,111
64,Almaden LRT — McKee & White via Downtown SJ,3136,30,8,101,131,0,139,1096,109,24439,0.88,2769,0,21669,29,24,22.6,0.11,6.91,11,0.94,1,Core,Weekday,112
70,Capitol LRT — Great Mall/Main TC,4406,27,10,163,190,2,200,2206,117,35239,0.88,3890,0,31349,38,23.2,22,0.11,7.11,14,0.95,1,Core,Weekday,113
77,Eastridge TC — Great Mall/Main TC via King Rd,2097,20,8,69,89,0,97,889,92,17042,0.88,1852,0,15191,23,23.5,21.7,0.11,7.24,13,0.92,1,Core,Weekday,114
71,Eastridge TC — Great Mall/Main TC via White Rd,1849,15,8,65,80,0,88,969,86,15594,0.88,1633,0,13961,22,23,20.9,0.1,7.55,15,0.91,1,Core,Weekday,115
522,Palo Alto TC — Eastridge TC,6935,48,26,260,308,0,334,3834,153,58785,0.88,6123,0,52661,45,22.6,20.8,0.1,7.59,15,0.92,1,Core,Weekday,116
55,De Anza Coll — Great America,2099,17,7,78,95,12.5,102,960,83,17947,0.88,1854,0,16094,25,22,20.6,0.1,7.67,12,0.94,0.75,Core,Weekday,117
26,Sunnyvale/Lockheed Martin TC — Eastridge TC,2838,18,11,115,133,0,144,1581,70,25329,0.88,2505,0,22823,41,21.3,19.7,0.1,8.04,14,0.93,1,Core,Weekday,118
68,Gilroy TC — San Jose Diridon TC,4822,30,25,201,231,1.2,256,3596,112,45094,0.88,4258,0,40836,43,20.9,18.8,0.09,8.47,18,0.9,0.75,Core,Weekday,119
61,Good Sam Hosp — Sierra & Piedmont via Bascom,1567,15,4,69,84,0.8,88,857,58,15489,0.88,1384,0,14105,27,18.6,17.8,0.09,9,12,0.96,1,Core,Weekday,120
60,Winchester TC — Great America,1794,16,10,80,96,0,106,931,81,18723,0.88,1584,0,17139,22,18.7,16.9,0.08,9.56,12,0.91,0.75,Core,Weekday,121
323,De Anza Coll — Downtown SJ,1828,25,5,85,110,0,115,1082,109,20309,0.88,1614,0,18695,17,16.6,15.9,0.08,10.23,13,0.95,1,Core,Weekday,122
62,Good Sam Hosp — Sierra & Piedmont via Union,1431,15,8,70,85,0,93,884,61,16305,0.88,1263,0,15042,23,16.7,15.5,0.08,10.51,13,0.92,1,Core,Weekday,123
201,DASH,1090,9,2,22,31,0,33,188,138,5860,0,0,3627,2233,8,35.3,32.8,0.62,2.05,8,0.93,0.5,Local,Weekday,124
46,Great Mall/Main TC — Milpitas HS,732,5,2,17,22,4.4,24,250,39,4271,0.88,646,0,3625,19,33.1,30.2,0.15,4.95,14,0.91,0.25,Local,Weekday,125
53,West Valley Coll — Sunnyvale TC,710,4,3,21,25,3.6,28,329,26,4873,0.88,627,0,4246,27,27.9,25.7,0.13,5.98,16,0.92,0.25,Local,Weekday,126
54,De Anza Coll — Sunnyvalle/Lockheed Martin TC,952,10,4,29,39,0,43,383,56,7611,0.88,841,0,6770,17,24.3,22.1,0.11,7.11,13,0.91,0.25,Local,Weekday,127
40,Foothill Coll — La Avenida & Shoreline,934,6,1,36,42,4.2,43,490,58,7523,0.88,824,0,6698,16,22.3,21.9,0.11,7.17,14,0.98,0.25,Local,Weekday,128
82,Westgate — Downtown SJ,1385,12,3,49,61,1.8,64,577,57,11194,0.88,1223,0,9972,24,22.8,21.8,0.11,7.2,12,0.96,0.25,Local,Weekday,129
52,Foothill Coll — Downtown Mountain View,533,8,1,17,25,3.1,26,255,50,4500,0.88,470,0,4030,11,21.6,20.9,0.1,7.57,15,0.97,0.25,Local,Weekday,130
31,Evergreen Valley Coll — Eastridge TC,684,8,2,24,32,1.5,34,344,59,6022,0.88,604,0,5418,12,21.7,20,0.1,7.92,14,0.92,0.25,Local,Weekday,131
47,Great Mall/Main TC — McCarthy Ranch,686,8,1,28,36,0.8,37,388,57,6541,0.88,605,0,5936,12,19.2,18.5,0.09,8.66,14,0.96,0.25,Local,Weekday,132
10,Santa Clara TC — SJC — Metro Airport LRT,1135,23,2,38,61,0,63,769,127,11177,0,0,2321,8856,9,18.6,17.9,0.21,7.8,20,0.96,0.5,Local,Weekday,133
57,West Valley Coll — Great America via Quito Rd,1298,13,6,57,70,0,76,741,60,13465,0.88,1146,0,12319,22,18.6,17,0.09,9.49,13,0.92,0.5,Local,Weekday,134
81,Vallco — San Jose State Univ,1852,16,6,102,118,9.3,124,1362,56,21772,0.88,1635,0,20137,33,15.7,15,0.08,10.87,13,0.96,0.5,Local,Weekday,135
63,Almaden Expwy & Camden — San Jose State Univ,784,11,6,37,48,0,54,530,45,9455,0.88,692,0,8763,17,16.2,14.6,0.07,11.18,14,0.9,0.5,Local,Weekday,136
89,California Ave Caltrain — Palo Alto Veteran's Hosp,256,3,6,9,12,0,18,119,36,3125,0.88,226,0,2899,7,20.7,14.5,0.07,11.31,13,0.7,0.25,Local,Weekday,137
27,Good Sam Hosp — Kaiser San Jose,714,11,3,36,47,0,50,526,46,8894,0.88,630,0,8264,16,15.2,14.1,0.07,11.57,15,0.93,0.25,Local,Weekday,138
58,West Valley Coll — Alviso via Fruitdale,658,7,6,42,49,0,55,555,38,9778,0.88,581,0,9197,17,13.5,11.9,0.06,13.98,13,0.88,0.25,Local,Weekday,139
35,Downtown Mountain View — Stanford Shopping Ctr,826,16,3,52,68,0,71,589,59,12569,0.88,729,0,11840,14,12.2,11.6,0.06,14.34,11,0.95,0.5,Local,Weekday,140
39,The Villages — Eastridge TC,438,3,2,16,19,0,21,274,39,3754,0.88,387,0,3367,11,22.8,20.6,0.1,7.68,18,0.9,0,Community,Weekday,141
88,Palo Alto Veteran's Hosp — Middlefield & Colorado,255,4,1,9,13,4.9,14,135,24,2414,0.88,225,0,2189,11,20.3,18.6,0.09,8.59,14,0.92,0,Community,Weekday,142
16,Morgan Hill Civic Ctr — Burnett Ave,151,1,3,5,6,3.1,9,98,14,1516,0.88,134,0,1382,11,23.8,17.6,0.09,9.13,18,0.74,0,Community,Weekday,143
45,Alum Rock TC — Penitencia Creek TC,201,4,0,9,13,0,13,139,26,2356,0.88,178,0,2178,8,15.8,15.1,0.08,10.82,16,0.95,0,Community,Weekday,144
42,Kaiser San Jose — Evergreen Valley Coll,581,7,2,30,37,0,39,532,34,6870,0.88,513,0,6357,17,15.6,14.9,0.07,10.94,18,0.96,0,Community,Weekday,145
32,San Antonio Shopping Ctr — Santa Clara TC,1029,14,3,53,67,0,70,751,54,12369,0.88,909,0,11460,19,15.5,14.7,0.07,11.13,14,0.95,0,Community,Weekday,146
18,Gilrroy TC — Gavilan College,208,6,1,7,13,0,14,123,42,2529,0.88,184,0,2345,5,16,14.5,0.07,11.28,17,0.9,0,Community,Weekday,147
19,Gilroy TC — Wren & Mantelli,232,4,4,8,12,0,16,122,37,2855,0.88,205,0,2651,6,19.3,14.3,0.07,11.44,14,0.74,0,Community,Weekday,148
65,Kooser & Meridian — 13th & Hedding,578,7,2,32,39,0,41,438,33,7235,0.88,510,0,6724,18,14.8,14.1,0.07,11.63,14,0.95,0,Community,Weekday,149
37,West Valley Coll — Capitol LRT,630,10,6,33,43,0.4,49,515,56,8556,0.88,556,0,8000,11,14.5,13,0.07,12.7,16,0.9,0,Community,Weekday,150
48,Los Gatos Civic Ctr — Winchester TC via Winchester,250,3,1,15,18,0,19,199,32,3401,0.88,221,0,3181,8,14.3,13,0.06,12.72,14,0.91,0,Community,Weekday,151
14,Gilroy TC — St Louise Hospital,142,3,0,9,12,0,12,137,27,2041,0.88,126,0,1916,5,12.3,12.3,0.06,13.46,15,1,0,Community,Weekday,152
13,Almaden & McKean — Ohlone/Chynoweth LRT,160,2,1,11,13,0,14,173,25,2508,0.88,141,0,2368,6,11.9,11.2,0.06,14.83,16,0.94,0,Community,Weekday,153
34,San Antonio Shopping Ctr — Downtown Mountain View,70,1,0,5,6,0,6,55,12,1113,0.88,62,0,1052,6,11.5,11,0.06,15.1,12,0.96,0,Community,Weekday,154
